ids,glutamic acid,alanine,valine,aspartate,isoleucine,leucine,glycine,proline,cocktail
EX_cpd00116_e0,0.709528204285024,0.5854568237974626,0.5199776158037699,0.6106959003944167,0.5729582543713055,0.4992881333706852,0.5738177839857176,0.7022275988679478,0.6477702007735998
EX_cpd00184_e0,0.7095282042850313,0.5854568237974631,0.5199776158037708,0.6106959003944175,0.5729582543712916,0.4992881333706872,0.57381778398572,0.7022275988679574,0.6477702007735948
rxn11268_c0,0.7095282042850313,0.5854568237974631,0.5199776158037708,0.6106959003944175,0.5729582543712916,0.4992881333706872,0.57381778398572,0.7022275988679574,0.6477702007735948
rxn08136_c0,0.7095282042850313,0.5854568237974631,0.5199776158037708,0.6106959003944175,0.5729582543712916,0.4992881333706872,0.57381778398572,0.7022275988679574,0.6477702007735948
rxn03173_c0,0.7095282042850313,0.5854568237974631,0.5199776158037708,0.6106959003944175,0.5729582543712916,0.4992881333706872,0.57381778398572,0.7022275988679574,0.6477702007735948
rxn14426_c0,0.7095282042850313,0.5854568237974631,0.5199776158037708,0.6106959003944175,0.5729582543712916,0.4992881333706872,0.57381778398572,0.7022275988679574,0.6477702007735948
rxn03439_c0,-1.3702960614929584e-16,2.6028827435382965e-15,-1.1992534789901571e-16,6.288235656327702e-16,-1.0043199020561982e-15,7.820631770314643e-17,-1.135140770256027e-16,-1.033933788877496e-15,-8.620811183382046e-17
rxn00791_c0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cpd00028_e0,0.7095282042850273,0.5854568237974561,0.5199776158037719,0.6106959003944253,0.5729582543713098,0.49928813337068334,0.5738177839857156,0.7022275988679468,0.6477702007735996
rxn08073_c0,0.7095282042850168,0.5854568237974631,0.5199776158037708,0.6106959003944208,0.5729582543712916,0.4992881333706793,0.5738177839857086,0.702227598867951,0.6477702007735948
rxn00392_c0,-1.0924178361550104e-15,4.348123227246934e-16,-1.1992534789901571e-16,3.9146448026095034e-16,3.4665919100205283e-16,-8.995242084601153e-17,-9.985838179539603e-16,2.429520825523872e-16,2.052868230769798e-16
rxn04750_c0,0.70952820428503,0.585456823797457,0.5199776158037718,0.6106959003944216,0.5729582543713109,0.49928813337067607,0.5738177839857203,0.7022275988679485,0.6477702007735988
rxn05114_c0,5.156148855951659e-14,8.835447669240587e-15,-6.48482365362876e-15,1.577564823361922e-14,-4.1567794172660023e-13,-5.053300903265387e-14,1.7181335210216845e-13,7.187835945623544e-14,1.4019925289552483e-14
rxn01917_c0,0.7095282042850264,0.585456823797461,0.519977615803772,0.6106959003944226,0.5729582543713071,0.49928813337069294,0.5738177839857159,0.7022275988679482,0.6477702007736003
rxn02497_c0,0.7095282042850289,0.5854568237974631,0.5199776158037708,0.6106959003944208,0.5729582543712916,0.4992881333706845,0.57381778398572,0.7022275988679536,0.647770200773594
rxn05462_c0,2.4807673418468896e-16,1.7954115639295195e-15,1.9415055663093152e-16,6.831481845945554e-16,-1.1224017987217928e-15,4.885918293274003e-16,1.3626069727727826e-15,-5.928599904395199e-16,1.0274013547210958e-16
rxn02927_c0,0.7095282042850198,0.5854568237974627,0.519977615803769,0.6106959003944262,0.5729582543713042,0.4992881333706831,0.5738177839857195,0.7022275988679476,0.6477702007735953
rxn00799_c0,0.7095282042850246,0.5854568237974631,0.5199776158037708,0.6106959003944146,0.5729582543712916,0.49928813337067274,0.5738177839857201,0.7022275988679483,0.6477702007735862
rxn00321_c0,0.7095282042850246,0.5854568237974631,0.5199776158037708,0.6106959003944226,0.5729582543712916,0.49928813337066985,0.5738177839857235,0.7022275988679483,0.6477702007735905
rxn05313_c0,0.7083722626441132,0.5845030154534165,0.5191151998506134,0.6102038436132339,0.5720124263019297,0.4984683430452435,0.5733936338782177,0.7010714293158125,0.6466986112723639
rxn00913_c0,0.709528204285018,0.5854568237974715,0.5199776158037716,0.6106959003944193,0.5729582543713088,0.49928813337067907,0.5738177839857096,0.7022275988679505,0.6477702007735915
rxn23042_c0,-1.4479176534261575e-15,2.783372435573767e-16,2.3395262399022615e-16,4.7877985390802636e-17,5.38802348362154e-16,1.3201321430682928e-17,-5.455331882092991e-16,-1.6610521865081834e-16,0.0
EX_cpd30760_e0,0.7095282042850253,0.5854568237974591,0.5199776158037687,0.6106959003944232,0.5729582543713075,0.4992881333706884,0.5738177839857164,0.7022275988679486,0.6477702007735981
rxn03245_c0,0.7095282042850065,0.5854568237974594,0.5199776158037628,0.6106959003944226,0.5729582543713049,0.49928813337067585,0.5738177839857359,0.7022275988679555,0.6477702007735917
rxn03884_c0,0.7095282042850065,0.5854568237974594,0.5199776158037628,0.6106959003944226,0.5729582543713049,0.49928813337067585,0.5738177839857359,0.7022275988679555,0.6477702007735917
rxn00536_c0,0.7095282042850065,0.5854568237974594,0.5199776158037628,0.6106959003944226,0.5729582543713049,0.49928813337067585,0.5738177839857359,0.7022275988679555,0.6477702007735917
rxn07431_c0,0.7095282042850065,0.5854568237974594,0.43586155818175143,0.6106959003944231,0.5729582543713049,0.49928813337067585,0.5738177839857359,0.7022275988679555,0.6383120022157894
rxn09177_c0,0.7095282042850065,0.5854568237974594,0.5199776158037622,0.6106959003944231,0.5729582543713049,0.49928813337067585,0.5738177839857359,0.7022275988679555,0.6477702007735924
rxn01268_c0,0.7095282042850231,0.5854568237974594,0.5199776158037683,0.6106959003944181,0.5729582543712921,0.49928813337067623,0.573817783985716,0.7022275988679555,0.6477702007736089
rxn05651_c0,0.7083601739304457,0.5844930406280553,0.5191061810653925,0.6101986934475409,0.572002535149778,0.4984597698765874,0.5733891941662826,0.701059338429896,0.6466874049890406
EX_cpd00117_e0,0.7095282042850258,0.5854568237974652,0.5199776158037666,0.610695900394421,0.5729582543713059,0.49928813337068034,0.5738177839857092,0.702227598867944,0.647770200773596
rxn02720_c0,0.7095282042850533,0.5854568237974594,0.5199776158037687,0.6106959003944181,0.5729582543712921,0.49928813337068484,0.5738177839857261,0.7022275988679555,0.6477702007735899
rxn02850_c0,0.7095282042850533,0.5854568237974594,0.5199776158037687,0.6106959003944181,0.5729582543712921,0.49928813337068484,0.5738177839857261,0.7022275988679555,0.6477702007735899
rxn02916_c0,0.7095282042850533,0.5854568237974594,0.5199776158037687,0.6106959003944181,0.5729582543712921,0.49928813337068484,0.5738177839857261,0.7022275988679555,0.6477702007735899
rxn01129_c0,0.7095282042850533,0.5854568237974594,0.5199776158037687,0.6106959003944181,0.5729582543712921,0.49928813337068484,0.5738177839857261,0.7022275988679555,0.6477702007735899
rxn00106_c0,0.7095282042850533,0.5854568237974594,0.5199776158037687,0.6106959003944217,0.5729582543712921,0.49928813337068484,0.5738177839857261,0.7022275988679512,0.6477702007735899
rxn43581_c0,-7.22635393509985e-16,2.783372435573767e-16,5.736993100821506e-16,-8.469634115455717e-17,-6.748048045295264e-16,0.0,2.3500844505912516e-16,-1.1674204496787514e-16,1.71895049580374e-15
rxn01642_c0,0.7095282042850285,0.5854568237974602,0.5199776158037743,0.6106959003944225,0.5729582543713115,0.49928813337068695,0.5738177839857184,0.7022275988679485,0.6477702007736463
rxn08890_c0,0.7095282042850195,0.5854568237974594,0.5199776158037687,0.6106959003944217,0.5729582543712921,0.49928813337067673,0.5738177839857266,0.702227598867958,0.6477702007735981
rxn01825_c0,0.7095282042850195,0.5854568237974594,0.5199776158037687,0.6106959003944217,0.5729582543712921,0.49928813337067673,0.5738177839857266,0.702227598867958,0.6477702007735981
rxn09188_c0,0.7095282042850195,0.5854568237974594,0.5199776158037687,0.6106959003944217,0.5729582543712921,0.49928813337067673,0.5738177839857266,0.702227598867958,0.6477702007735981
rxn00283_c0,0.7095282042850302,0.5854568237974661,0.5199776158037621,0.6106959003944215,0.5729582543713133,0.4992881333706812,0.5738177839857266,0.7022275988679482,0.6477702007735917
rxn00301_c0,0.7095282042850302,0.5854568237974661,0.5199776158037621,0.6106959003944215,0.5729582543713133,0.4992881333706812,0.5738177839857266,0.7022275988679482,0.6477702007735917
rxn00714_c0,0.7095282042850302,0.5854568237974661,0.5199776158037621,0.6106959003944215,0.5729582543713133,0.4992881333706812,0.5738177839857266,0.7022275988679482,0.6477702007735917
rxn01997_c0,0.7095282042850302,0.5854568237974661,0.5199776158037621,0.6106959003944215,0.5729582543713133,0.4992881333706812,0.5738177839857266,0.7022275988679482,0.6477702007735917
rxn06022_c0,0.7095282042850302,0.5854568237974661,0.5199776158037621,0.6106959003944215,0.5729582543713133,0.4992881333706812,0.5738177839857266,0.7022275988679482,0.6477702007735917
EX_cpd23538_e0,0.7095282042850302,0.5854568237974661,0.5199776158037621,0.6106959003944215,0.5729582543713133,0.4992881333706812,0.5738177839857266,0.7022275988679482,0.6477702007735917
rxn29147_c0,0.7095282042850302,0.5854568237974661,0.5199776158037621,0.6106959003944215,0.5729582543713133,0.4992881333706812,0.5738177839857266,0.7022275988679482,0.6477702007735917
rxn00213_c0,0.7095282042850302,0.5854568237974661,0.5199776158037621,0.6106959003944215,0.5729582543713133,0.4992881333706812,0.5738177839857266,0.7022275988679482,0.6477702007735917
rxn03061_c0,0.7095282042850302,0.5854568237974661,0.4358615581820429,0.6106959003944215,,0.4992881333706812,0.5738177839857266,0.7022275988679482,0.6216048141060879
rxn01962_c0,0.7095282042850302,0.5854568237974661,0.5199776158037647,0.6106959003944215,0.5729582543711538,0.4992881333706812,0.5738177839857266,0.7022275988679482,0.6477702007735695
EX_cpd00023_e0,,0.5854568237974661,0.5199776158037753,0.6106959003944215,0.5729582543713144,0.4992881333706812,0.5738177839857266,0.7022275988679482,0.4355607075653542
rxn01125_c0,0.7095282042850345,0.5854568237974661,0.5199776158037753,0.6106959003944215,0.5729582543713144,0.4992881333706812,0.5738177839857266,0.7022275988679482,0.6477702007735867
rxn04943_c0,0.7095282042850207,0.5854568237974661,0.5199776158037753,0.6106959003944215,0.5729582543713144,0.4992881333706812,0.5738177839857266,0.7022275988679482,0.6477702007735952
rxn03175_c0,-2.561509150126989e-16,1.9173701517478555e-16,5.403660581898422e-16,2.286863130940945e-16,-8.07372371072548e-17,-3.277723846218198e-16,1.4313407634072514e-16,-4.143152603013239e-16,1.7555856072008234e-16
rxn05349_c0,0.7095282042850323,0.5854568237974582,0.5199776158037657,0.6106959003944129,0.5729582543713112,0.49928813337069006,0.5738177839857188,0.7022275988679504,0.6477702007735981
rxn07980_c0,0.7095282042850248,0.5854568237974604,0.5199776158037753,0.6106959003944319,0.5729582543713144,0.4992881333706854,0.5738177839857261,0.7022275988679542,0.6477702007735919
rxn01015_c0,0.7095282042850248,0.5854568237974604,0.5199776158037753,0.6106959003944319,0.5729582543713144,0.4992881333706854,0.5738177839857261,0.7022275988679542,0.6477702007735919
rxn05330_c0,-6.630110389833488e-17,3.6557360716395747e-16,8.079579806446201e-16,-2.134964689464044e-17,-3.5881006550909414e-16,2.570845993414408e-17,2.727776594436271e-16,-3.9568272515493343e-17,5.538262463235589e-17
rxn00225_c0,0.7095282042852521,0.5854568237974592,0.519977615803767,0.6106959003944237,0.5729582543713102,0.49928813337068495,0.5738177839857168,0.702227598867943,0.6477702007735614
rxn00275_c0,0.7095282042850212,0.5854568237974398,0.5199776158037731,0.610695900394422,0.5729582543713168,0.4992881333706846,0.5738177839857028,0.7022275988679462,0.6477702007735824
rxn01042_c0,0.709528204285023,0.5854568237974398,0.5199776158037731,0.610695900394422,0.5729582543713158,0.49928813337068734,0.5738177839857221,0.7022275988679392,0.6477702007735923
rxn02008_c0,0.709528204285023,0.5854568237974398,0.5199776158037731,0.610695900394422,0.5729582543713158,0.49928813337068734,0.5738177839857221,0.7022275988679392,0.6477702007735923
rxn05581_c0,0.709528204285023,0.5854568237974398,0.5199776158037731,0.610695900394422,0.5729582543713158,0.49928813337068734,0.5738177839857221,0.7022275988679392,0.6477702007735923
rxn00836_c0,0.709528204285023,0.5854568237974398,0.5199776158037731,0.610695900394422,0.5729582543713158,0.49928813337068734,0.5738177839857221,0.7022275988679392,0.6477702007735923
rxn12008_c0,0.709528204285023,0.5854568237974398,0.5199776158037731,0.610695900394422,0.5729582543713158,0.49928813337068734,0.5738177839857221,0.7022275988679392,0.6477702007735923
rxn00077_c0,0.709528204285023,0.5854568237974398,0.5199776158037731,0.610695900394422,0.5729582543713158,0.49928813337068734,0.5738177839857221,0.7022275988679392,0.6477702007735923
rxn09014_c0,0.7095282042850217,0.5854568237974322,0.5199776158037863,0.610695900394421,0.5729582543713143,0.49928813337068784,0.5738177839857117,0.7022275988679342,0.6477702007735695
rxn01513_c0,-1.8059767698181767e-16,7.37885201463495e-16,4.933245293386792e-16,-2.3199616508536765e-15,-7.482941211575025e-16,-1.0587299018387117e-15,-6.319758602184795e-17,1.9845770672063313e-15,-2.0478671960144962e-16
rxn01652_c0,0.7095282042850277,0.5854568237974578,0.5199776158037683,0.6106959003944263,0.5729582543713116,0.49928813337068,0.573817783985715,0.7022275988679447,0.6477702007735969
EX_cpd00309_e0,0.7095282042850241,0.5854568237974322,0.5199776158037863,0.610695900394421,0.5729582543713143,0.4992881333706853,0.5738177839857117,0.7022275988679835,0.6477702007735695
rxn00849_c0,0.7095282042850241,0.5854568237974322,0.5199776158037863,0.610695900394421,0.5729582543713143,0.4992881333706853,0.5738177839857117,0.7022275988679835,0.6477702007735695
rxn01630_c0,0.7095282042850241,0.5854568237974322,0.5199776158037863,0.610695900394421,0.5729582543713143,0.4992881333706853,0.5738177839857117,0.7022275988679835,0.6477702007735695
rxn11955_c0,0.7095282042850241,0.5854568237974322,0.5199776158037863,0.610695900394421,0.5729582543713143,0.4992881333706853,0.5738177839857117,0.7022275988679835,0.6477702007735695
rxn10204_c0,0.7095282042850241,0.5854568237974322,0.5199776158037863,0.610695900394421,0.5729582543713143,0.4992881333706853,0.5738177839857117,0.7022275988679835,0.6477702007735695
rxn00016_c0,0.7095282042850241,0.5854568237974322,0.5199776158037863,0.610695900394421,0.5729582543713143,0.4992881333706853,0.5738177839857117,0.7022275988679835,0.6477702007735695
rxn02319_c0,0.7095282042850241,0.5854568237974322,0.5199776158037863,0.610695900394421,0.5729582543713143,0.4992881333706853,0.5738177839857117,0.7022275988679835,0.6477702007735695
rxn40431_c0,0.7095282042850241,0.5854568237974322,0.5199776158037863,0.610695900394421,0.5729582543713143,0.4992881333706853,0.5738177839857117,0.7022275988679835,0.6477702007735695
rxn03910_c0,-7.753542325077844e-16,6.437049128576881e-16,-4.958096374042305e-16,-4.643576506323476e-16,4.718018227110831e-16,2.849916876309724e-16,3.206042951243559e-16,2.8554957688435283e-15,1.4723504317788978e-16
rxn00915_c0,0.7095282042850317,0.5854568237974561,0.5199776158037771,0.610695900394423,0.5729582543713131,0.4992881333706814,0.5738177839857207,0.7022275988679483,0.6477702007735918
rxn01021_c0,0.7095282042850237,0.5854568237974322,0.5199776158037863,0.610695900394421,0.5729582543713143,0.49928813337068534,0.5738177839857079,0.7022275988679864,0.6477702007736
rxn01353_c0,0.7095282042850237,0.5854568237974322,0.5199776158037863,0.610695900394421,0.5729582543713143,0.49928813337068534,0.5738177839857079,0.7022275988679864,0.6477702007736
rxn05654_c0,0.7095282042850268,0.5854568237974561,0.5199776158037712,0.610695900394421,0.5729582543713011,0.49928813337068945,0.5738177839857209,0.7022275988679499,0.6477702007736008
rxn00712_c0,0.7095282042850268,0.5854568237974561,0.5199776158037712,0.610695900394421,0.5729582543713011,0.49928813337068945,0.5738177839857209,0.7022275988679499,0.6477702007736008
EX_cpd00029_e0,0.7088362426610769,0.5766625978481922,0.5145877352676648,0.610695900394421,0.5581747686875309,0.47723233824498484,0.5738177839857209,0.7005753898602743,0.6406177074742441
EX_cpd00214_e0,0.7095282042850222,0.5854568237974531,0.5199776158037678,0.610695900394421,0.5729582543713132,0.49928813337065997,0.5738177839857209,0.7022275988679008,0.6477702007735895
rxn02474_c0,-4.243557260059628e-16,-9.765351470522176e-17,3.905953939253057e-17,1.2263533406924521e-15,-8.17844169833138e-16,-1.5210636247359008e-16,-5.633786272831791e-17,8.579545943812894e-16,1.4891138520144517e-15
rxn00977_c0,0.7095282042850232,0.5854568237974555,0.5199776158037827,0.6106959003944218,0.5729582543713135,0.4992881333706853,0.5738177839857173,0.7022275988679476,0.647770200773561
rxn05342_c0,-4.849779725782431e-16,-9.765351470522176e-17,1.6081735601268024e-16,-2.9181514350529477e-16,-4.2999880055220086e-16,-2.6501718351602014e-16,3.1506614788319497e-16,4.8637789823229955e-15,-4.69036503871405e-17
rxn00097_c0,0.7095282042850308,0.585456823797465,0.5199776158037668,0.6106959003944207,0.5729582543713125,0.4992881333706853,0.5738177839857173,0.7022275988679463,0.6477702007735935
rxn02507_c0,3.5347701817055437e-16,-8.237842515938964e-17,3.107282388121907e-16,7.732933873707902e-16,-6.218712918086168e-16,-7.016907462934536e-16,-1.5633583200870737e-16,8.370053497884862e-15,-9.499939776723923e-16
rxn00832_c0,3.9629821858913613e-14,3.0134096544766807e-14,-2.6240200058951783e-14,6.654714668529918e-15,3.6348878682087846e-15,4.648032840290744e-14,2.5182292446407015e-14,4.974363607255428e-15,4.376832472184674e-15
rxn00871_c0,0.7095282042850309,0.5854568237974617,0.5199776158037749,0.6106959003944168,0.5729582543713163,0.4992881333706839,0.5738177839857188,0.7022275988679512,0.6477702007735924
rxn08124_c0,0.7095282042850143,0.5854568237974567,0.5199776158037703,0.610695900394421,0.5729582543713108,0.49928813337067895,0.5738177839857209,0.7022275988678999,0.6477702007735552
rxn03409_c0,0.7095282042850143,0.5854568237974567,0.5199776158037703,0.610695900394421,0.5729582543713108,0.49928813337067895,0.5738177839857209,0.7022275988678999,0.6477702007735552
rxn00423_c0,0.7095282042850143,0.5854568237974567,0.5199776158037703,0.610695900394421,0.5729582543713108,0.49928813337067895,0.5738177839857209,0.7022275988678999,0.6477702007735552
rxn03886_c0,0.7095282042850143,0.5854568237974567,0.5199776158037703,0.610695900394421,0.5729582543713108,0.49928813337067895,0.5738177839857209,0.7022275988678999,0.6477702007735552
rxn05561_c0,0.7095282042850143,0.5854568237974567,0.5199776158037703,0.610695900394421,0.5729582543713108,0.49928813337067895,0.5738177839857209,0.7022275988678999,0.6477702007735552
rxn05295_c0,-1.2124449314456077e-16,-2.9804855121746653e-16,3.107282388121907e-16,3.4007520646271665e-17,-6.218712918086168e-16,7.069142642721902e-16,-2.3776037813207635e-16,-5.64121015433768e-16,2.523862083598065e-15
rxn01387_c0,0.7095282042850226,0.5503860264513682,0.4883750844597254,0.5884167979253331,0.5380756794104795,0.4691588371636846,0.5545565160160016,0.7022275988679503,0.6477702007735942
rxn08802_c0,0.7095282042849668,0.5854568237974621,0.5199776158037769,0.6106959003944176,0.5729582543713043,0.4992881333706819,0.573817783985729,0.7022275988679729,0.6477702007736091
rxn01128_c0,0.7095282042849668,0.5854568237974589,0.5199776158037736,0.6106959003944232,0.5729582543713307,0.4992881333706848,0.5738177839857166,0.7022275988679432,0.6477702007736091
rxn10209_c0,0.7095282042849668,0.5854568237974589,0.519977615803773,0.6106959003944232,0.5729582543713133,0.49928813337068073,0.5738177839857166,0.7022275988679432,0.6477702007736091
rxn01080_c0,0.7095282042849668,0.5854568237974589,0.519977615803773,0.6106959003944232,0.5729582543713133,0.49928813337068073,0.5738177839857166,0.7022275988679432,0.6477702007736091
rxn02125_c0,0.7095282042849668,0.5854568237974589,0.519977615803773,0.6106959003944232,0.5729582543713133,0.49928813337068073,0.5738177839857166,0.7022275988679432,0.6477702007736091
rxn08298_c0,0.7095282042849668,0.5854568237974589,0.519977615803773,0.6106959003944232,0.5729582543713133,0.49928813337068073,0.5738177839857166,0.7022275988679432,0.6477702007736091
rxn00890_c0,0.7095282042849668,0.5854568237974589,0.519977615803773,0.6106959003944232,0.5729582543713133,0.49928813337068073,0.5738177839857166,0.7022275988679432,0.6477702007736091
octanoyl_xfer,0.7095282042849668,0.5854568237974589,0.519977615803773,0.6106959003944232,0.5729582543713133,0.49928813337068073,0.5738177839857166,0.7022275988679432,0.6477702007736091
rxn01111_c0,0.7095282042849668,0.5854568237974589,0.519977615803773,0.6106959003944232,0.5729582543713133,0.49928813337068073,0.5738177839857166,0.7022275988679432,0.6477702007736091
rxn00291_c0,0.7095282042849668,0.5854568237974589,0.519977615803773,0.6106959003944232,0.5729582543713133,0.49928813337068073,0.5738177839857166,0.7022275988679432,0.6477702007736091
rxn01925_c0,0.7095282042849668,0.5854568237974589,0.43586155818204814,0.6106959003944232,0.5729582543713133,0.49928813337068073,0.5738177839857166,0.7022275988679432,0.6383120022158071
rxn10237_c0,0.7095282042849668,0.5854568237974589,0.5199776158038515,0.6106959003944232,0.5729582543713133,0.49928813337068073,0.5738177839857166,0.7022275988679432,0.6477702007735991
rxn00601_c0,0.7095282042849668,0.5854568237974589,0.5199776158037778,0.6106959003944232,0.5729582543713133,0.49928813337068073,0.5738177839857166,0.7022275988679432,0.6477702007736091
rxn00715_c0,0.7095282042849668,0.5854568237974589,0.5199776158037778,0.6106959003944232,0.5729582543713133,0.49928813337068073,0.5738177839857166,0.7022275988679432,0.6477702007736091
rxn10264_c0,0.7095282042849668,0.5854568237974589,0.5199776158037778,0.6106959003944232,0.5729582543713133,0.49928813337068073,0.5738177839857166,0.7022275988679432,0.6477702007736091
rxn05323_c0,9.986083432153945e-16,-3.8405894904311455e-16,-1.7124572585214022e-16,-1.0997394288516205e-16,7.783439296390176e-16,1.6734064801032058e-16,-1.940933112009571e-16,2.3446855576248702e-15,-1.3299571740218986e-15
rxn07450_c0,0.7095282042850289,0.5854568237974584,0.5199776158037672,0.6106959003944211,0.5729582543713033,0.4992881333706855,0.5738177839857193,0.7022275988679487,0.6477702007735965
rxn00173_c0,0.7095282042850137,0.5854568237974589,0.5199776158037778,0.6106959003944232,0.5729582543713133,0.4992881333706882,0.5738177839857166,0.702227598867942,0.64777020077361
rxn00647_c0,0.7073906749476323,0.583693072717404,0.5183829044027426,0.6097853674299395,0.571209292300889,0.49777222044929686,0.5735992867096753,0.7000896794739371,0.6457886949548294
rxn00509_c0,0.7095282042850469,0.5854568237974777,0.5199776158037728,0.6106959003944087,0.5729582543712903,0.49928813337067396,0.5738177839857368,0.7022275988679345,0.6477702007735779
rxn10232_c0,0.7095282042850883,0.58545682379746,0.5199776158037671,0.6106959003944232,0.5729582543713133,0.49928813337068034,0.5738177839857213,0.702227598867965,0.6477702007735893
rxn16141_c0,0.7095282042850883,0.58545682379746,0.5199776158037671,0.6106959003944232,0.5729582543713135,0.49928813337068034,0.5738177839857213,0.702227598867965,0.6477702007735893
rxn01000_c0,1.7697344063511951e-15,-1.0313467168935595e-15,2.987920594541179e-16,2.36050321049472e-16,-2.7740991435293884e-16,1.2005088767890264e-16,-5.5430726961393495e-16,-5.641210154337678e-16,6.236157049018979e-16
rxn09306_c0,0.7095282042850255,0.5854568237974611,0.5199776158037673,0.6106959003944229,0.57295825437131,0.4992881333706847,0.5738177839857193,0.7022275988679502,0.6477702007735912
isc_split,0.7095282042850392,0.58545682379746,0.5199776158037671,0.6106959003944232,0.5729582543713132,0.4992881333706824,0.5738177839857107,0.7022275988679355,0.6477702007736008
